PortNo,PortfolioName,PeriodEndDateType,PeriodEndDate,AccessionId,Report URL
775616,BlackRock Municipal Target Term,ANNUAL,31.07.2015,119312515334889,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334889&SequenceNum=1
232890,BlackRock MuniHldngCAQlty,ANNUAL,31.07.2015,119312515334869,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334869&SequenceNum=1
232920,BlackRock MuniHldngNJQlty,ANNUAL,31.07.2015,119312515334862,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334862&SequenceNum=1
242680,BlackRock MuniHldngQlty2,ANNUAL,31.07.2015,119312515334949,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334949&SequenceNum=1
140460,BlackRock MuniYld AZ,ANNUAL,31.07.2015,119312515334973,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334973&SequenceNum=1
140500,BlackRock MuniYld CA,ANNUAL,31.07.2015,119312515334978,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334978&SequenceNum=1
140570,BlackRock MuniYld Inv,ANNUAL,31.07.2015,119312515334980,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334980&SequenceNum=1
140580,BlackRock MuniYld InvQlty,ANNUAL,31.07.2015,119312515334864,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334864&SequenceNum=1
140650,BlackRock MuniYld MIQltyII,ANNUAL,31.07.2015,119312515334951,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334951&SequenceNum=1
140690,BlackRock MuniYld NJ,ANNUAL,31.07.2015,119312515334989,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334989&SequenceNum=1
140730,BlackRock MuniYld NYQlty,ANNUAL,31.07.2015,119312515334957,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334957&SequenceNum=1
140790,BlackRock MuniYld PAQlty,ANNUAL,31.07.2015,119312515334867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334867&SequenceNum=1
140610,BlackRock MuniYld QltyIII,ANNUAL,31.07.2015,119312515334960,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334960&SequenceNum=1
136500,BlackRock Natural Resources,ANNUAL,31.07.2015,119312515334793,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334793&SequenceNum=1
260780,BlackRock NJ Muni Inc,ANNUAL,31.07.2015,119312515334896,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334896&SequenceNum=1
260790,BlackRock NY Muni Inc,ANNUAL,31.07.2015,119312515334904,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334904&SequenceNum=1
773976,BlackRock Build America Bd,ANNUAL,31.07.2015,119312515334798,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334798&SequenceNum=1
114950,Dreyfus Short Term Inc,ANNUAL,31.07.2015,88916915000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88916915000008&SequenceNum=1
217830,Dreyfus Intrmd Trm Inc,ANNUAL,31.07.2015,88916915000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88916915000008&SequenceNum=1
269290,Dreyfus Inflation Adj Sec,ANNUAL,31.07.2015,88916915000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88916915000008&SequenceNum=1
777739,Fidelity MSCI Consumer Discr Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777741,Fidelity MSCI Consumer Staples Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777742,Fidelity MSCI Energy Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777743,Fidelity MSCI Financials Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777744,Fidelity MSCI Health Care Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777745,Fidelity MSCI Industrials Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777746,Fidelity MSCI Information Tech Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777747,Fidelity MSCI Materials Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777748,Fidelity MSCI Telecomm Services Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
777740,Fidelity MSCI Utilities Ix ETF,ANNUAL,31.07.2015,119312515328868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328868&SequenceNum=1
271780,Franklin Intl Small Cap Gr,ANNUAL,31.07.2015,112445915000020,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=112445915000020&SequenceNum=1
238670,Franklin Large Cap Equity,ANNUAL,31.07.2015,112445915000020,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=112445915000020&SequenceNum=1
769083,FGT-Franklin Emg Mkt Debt Opps,ANNUAL,31.07.2015,112445915000020,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=112445915000020&SequenceNum=1
769133,Franklin Glbl Real Estate,ANNUAL,31.07.2015,112445915000020,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=112445915000020&SequenceNum=1
771910,Franklin Intl Growth,ANNUAL,31.07.2015,112445915000020,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=112445915000020&SequenceNum=1
777644,Franklin Global Listed Infra,ANNUAL,31.07.2015,112445915000020,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=112445915000020&SequenceNum=1
123330,Franklin Gold & Precious Metal,ANNUAL,31.07.2015,8329315000016,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=8329315000016&SequenceNum=1
128540,Income Fund of America,ANNUAL,31.07.2015,5193115000867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000867&SequenceNum=1
134350,Ltd Term TxEx Bond Fd of Amer,ANNUAL,31.07.2015,5193115000868,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000868&SequenceNum=1
236800,MFS Emerging Markets Debt,ANNUAL,31.07.2015,119312515328385,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328385&SequenceNum=1
164130,TxEx Bond Fund of America,ANNUAL,31.07.2015,5193115000870,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000870&SequenceNum=1
140660,BlackRock MuniYld MIQlty,ANNUAL,31.07.2015,119312515334865,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334865&SequenceNum=1
256000,Fidelity Adv Levrgd Co Stk,ANNUAL,31.07.2015,71858115000037,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=71858115000037&SequenceNum=1
220110,Fidelity Adv Health Care,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
220100,Fidelity Adv Financial Serv,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
220090,Fidelity Adv Industrials,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
220080,Fidelity Adv Consumer Discret,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
220140,Fidelity Adv Utilites,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
220130,Fidelity Adv Technology,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
118670,Fidelity Adv Energy,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
255970,Fidelity Adv Biotech,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
255980,Fidelity Adv Comunictn Equip,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
255990,Fidelity Adv Electronics,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
268740,Fidelity Adv Real Estate,ANNUAL,31.07.2015,137949115001054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001054&SequenceNum=1
770805,Fidelity Inc Replacement 2016,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770805,Fidelity Inc Replacement 2016,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770806,Fidelity Inc Replacement 2018,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770806,Fidelity Inc Replacement 2018,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770807,Fidelity Inc Replacement 2020,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770807,Fidelity Inc Replacement 2020,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770808,Fidelity Inc Replacement 2022,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770808,Fidelity Inc Replacement 2022,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770809,Fidelity Inc Replacement 2024,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770809,Fidelity Inc Replacement 2024,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770810,Fidelity Inc Replacement 2026,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770810,Fidelity Inc Replacement 2026,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770811,Fidelity Inc Replacement 2028,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770811,Fidelity Inc Replacement 2028,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770812,Fidelity Inc Replacement 2030,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770812,Fidelity Inc Replacement 2030,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770813,Fidelity Inc Replacement 2032,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770813,Fidelity Inc Replacement 2032,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770814,Fidelity Inc Replacement 2034,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770814,Fidelity Inc Replacement 2034,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
770815,Fidelity Inc Replacement 2036,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
770815,Fidelity Inc Replacement 2036,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
771258,Fidelity Ince Replace 2038,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
771258,Fidelity Ince Replace 2038,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
771259,Fidelity Inc Replace 2040,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
771259,Fidelity Inc Replace 2040,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
771260,Fidelity Inc Replace 2042,ANNUAL,31.07.2015,70420715000238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=70420715000238&SequenceNum=1
771260,Fidelity Inc Replace 2042,ANNUAL,31.07.2015,88019515000956,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=88019515000956&SequenceNum=1
270390,Fidelity Value Discovery,ANNUAL,31.07.2015,3531515000545,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=3531515000545&SequenceNum=1
776883,Fidelity Series Intrinsic Opp,ANNUAL,31.07.2015,3531515000545,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=3531515000545&SequenceNum=1
775331,Fidelity Spartan Real Estate Index,ANNUAL,31.07.2015,3531515000544,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=3531515000544&SequenceNum=1
118890,Fidelity Blue Chip Growth,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
259190,Fidelity Leveraged Comp Stock,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
272920,Fidelity Blue Chip Value,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
271200,Fidelity Real Estate Income,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
766388,Fidelity Small Cap Growth,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
766398,Fidelity Small Cap Value,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
770071,Fidelity Series Small Cap Opp,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
774736,Fidelity Series Real Estate Income,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
775376,Fidelity Series Real Estate Equity,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
777767,Fidelity Series Blue Chip Growth,ANNUAL,31.07.2015,72257415000321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=72257415000321&SequenceNum=1
408531,Fidelity Intl Real Estate,ANNUAL,31.07.2015,137949115001055,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=137949115001055&SequenceNum=1
258350,iShares No Amn Tech ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
260850,iShares No Amn TechMultimedia Ntwk ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
260860,iShares PHLX Semiconductor ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
260870,iShares No Amn TechSoftware ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
262540,iShares No Amn Natural Resources ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
261270,iShares MSCI EAFE ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
767505,iShares China LgCp ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
768026,iShares MSCI EAFE Growth ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
768027,iShares MSCI EAFE Value ETF,ANNUAL,31.07.2015,119312515339410,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339410&SequenceNum=1
776146,iShares Enhanced US SmCp ETF,ANNUAL,31.07.2015,119312515339359,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339359&SequenceNum=1
776148,iShares Enhanced US LgCp ETF,ANNUAL,31.07.2015,119312515339359,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339359&SequenceNum=1
776145,iShares Enhanced Intl LgCp ETF,ANNUAL,31.07.2015,119312515339359,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515339359&SequenceNum=1
